ID;Family Name;Given Name;Name;Team;Region;ID2;Birthday;Popularity;Potential;Price;Type;Size;Weight;X;FLAT;MOUNTAIN;DOWNHILL;COBBLES;TT;PROLOGUE;SPRINT;ACCELERATION;ENDURANCE;RESISTANCE;RECUP;HILL;ATTACK;VAR1;VAR2;VAR3;VAR4;VAR5;VAR6;VAR7;VAR8;VAR9;VAR10;VAR11;VAR12;VAR13;VAR14;VAR15;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR26;VAR27;VAR28;VAR29;VAR30;VAR31;VAR32;VAR33;VAR34;VAR35;VAR36;VAR37;VAR38;VAR39;VAR40;VAR41
5957;Carapaz;Richard;Carapaz R.;INEOS Grenadiers;ECU;rcarapaz;29/05/1993;0;6;FREE;mountain;170;62;ONWAAR;71;81;75;66;72;72;68;78;75;73;80;77;79;0;0;ONWAAR;ONWAAR;0;0;64;ONWAAR;;carapaz_richard;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;12;2;2;4;0;0;0;1;1
5958;Godon;Dorian;Godon D.;AG2R Citroën Team;Rhone-Alpes;dgodon;25/05/1996;0;5;FREE;0;190;73;ONWAAR;74;72;74;73;70;70;73;72;70;73;70;75;73;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;godon_dorian;ONWAAR;0;ONWAAR;0;0;Giro d'Italia | Paris - Roubaix | Brabantse Pijl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;6;1;0;2;1;1;1;2;0
5960;Gesbert;Élie;Gesbert É.;Team Arkéa - Samsic;Bretagne;egesbert;1/07/1995;0;5;FREE;0;181;63;ONWAAR;68;73;71;59;63;63;64;72;70;71;68;74;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;gesbert_elie;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2016;1;3;0;0;0;0;0;2;1
5961;Le Turnier;Mathias;Le Turnier M.;Team U Nantes - Atlantique;Aquitaine;mleturnier;14/03/1995;0;3;FREE;0;180;65;ONWAAR;64;69;73;56;63;68;59;65;60;62;65;68;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;le-turnier_mathias;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5962;Gaudu;David;Gaudu D.;Groupama - FDJ;Bretagne;dgaudu;10/10/1996;0;6;FREE;0;173;53;ONWAAR;69;78;74;66;72;70;66;75;77;76;74;80;77;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;gaudu_david;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;7;4;0;1;0;0;0;3;4
5963;Vincent;Léo;Vincent L.;-;Franche-Comte;lvincent;6/11/1995;0;4;FREE;0;177;62;ONWAAR;67;72;72;62;71;67;63;66;64;65;66;71;66;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;vincent_leo;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5965;Scotson;Miles;Scotson M.;Groupama - FDJ;AUS;mscotson;18/01/1994;0;5;FREE;0;188;76;ONWAAR;75;63;69;66;74;77;68;70;67;71;73;70;67;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;scotson_miles;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;2;1;2;0;3;0;1;0;0
5966;Shaw;James;Shaw J.;EF Education - EasyPost;GBR;jshaw;13/06/1996;0;4;FREE;0;179;63;ONWAAR;73;73;69;62;69;65;67;72;72;73;68;73;68;75;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;shaw_james;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;0;0;0;1
5970;Gibbons;Ryan;Gibbons R.;UAE Team Emirates;SAR;rgibbons;13/08/1994;0;4;FREE;0;181;70;ONWAAR;73;70;69;72;71;71;73;73;69;72;72;71;75;0;0;ONWAAR;ONWAAR;0;0;3;ONWAAR;;gibbons_ryan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;8;1;3;2;0;2;2;0;0
5972;Geismayr;Daniel;Geismayr D.;-;AUT;dgeismayr;28/08/1989;0;3;FREE;0;0;0;ONWAAR;64;68;71;62;63;63;56;63;60;63;60;66;63;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;geismayr_daniel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5976;Pearson;Daniel;Pearson D.;-;GBR;dpearson;26/02/1994;0;4;FREE;0;165;53;ONWAAR;63;72;68;54;59;59;57;64;62;66;69;71;60;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;pearson_daniel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2015;0;0;0;0;0;0;0;1;0
5977;Rodríguez;Jhon Anderson;Rodríguez J.An.;-;COL;jarodriguez;12/10/1996;0;4;FREE;0;172;62;ONWAAR;64;66;67;58;62;61;59;65;61;62;62;65;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;rodriguez_john-anderson;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5978;van Aert;Wout;van Aert W.;Team Jumbo - Visma;Vlaanderen;wvanaert;15/09/1994;0;4;FREE;flandriennes;190;78;ONWAAR;81;75;80;79;82;81;80;76;78;77;76;77;72;0;0;ONWAAR;ONWAAR;0;0;129;ONWAAR;;van-aert_wout;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;30;3;0;0;3;4;3;0;0
5979;Merlier;Tim;Merlier T.;Alpecin-Fenix;Vlaanderen;tmerlier;30/10/1992;0;5;FREE;0;185;74;ONWAAR;74;55;68;73;61;67;80;81;73;74;58;65;61;0;0;ONWAAR;ONWAAR;0;0;2;ONWAAR;;merlier_tim;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;9;0;0;0;0;0;0;0;0
5981;Albanese;Vincenzo;Albanese V.;EOLO - Kometa Cycling Team;Campania;valbanese;12/11/1996;0;4;FREE;0;175;70;ONWAAR;74;68;74;63;58;60;72;75;75;74;68;73;75;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;albanese_vincenzo;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;1;0;1;0;1;0;0;0;0
5983;Maronese;Marco;Maronese M.;-;Lombardia;mmaronese;25/12/1994;0;3;FREE;0;171;65;ONWAAR;66;54;67;58;57;59;70;70;64;63;64;60;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;maronese_marco;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5984;Aranburu;Alex;Aranburu A.;Movistar Team;Pays_Vasco;aaranburu;19/09/1995;0;5;FREE;0;178;63;ONWAAR;74;71;78;72;71;75;73;74;76;72;66;76;74;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;aranburu_alex;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;4;1;0;4;2;0;0;1;1
5986;Schultz;Nick;Schultz N.;Team BikeExchange Jayco;AUS;nschultz;13/09/1994;0;4;FREE;0;180;68;ONWAAR;70;74;73;60;67;67;70;72;73;74;70;75;76;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;schultz_nick;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;2;0;1;5;0;0;0;2;1
5987;Zabala;Josu;Zabala J.;-;Navarra;jzabala;11/04/1993;0;2;FREE;0;170;61;ONWAAR;64;62;65;56;58;59;57;55;58;60;58;64;63;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;zabala_josu;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5988;Florez;Miguel Eduardo;Florez M.E.;Team Arkéa - Samsic;COL;meflorez;21/02/1996;0;4;FREE;0;174;57;ONWAAR;67;73;72;60;61;61;67;74;64;71;72;72;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;florez_miguel-eduardo;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;1;0;1;0;0;0;0;0;4
5990;Naesen;Lawrence;Naesen L.;AG2R Citroën Team;Vlaanderen;lnaesen;28/08/1992;0;4;FREE;0;190;72;ONWAAR;73;62;66;72;60;63;72;72;72;66;64;66;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;naesen_lawrence;ONWAAR;0;ONWAAR;0;0;Omloop Het Nieuwsblad | Minerva Classic Brugge-De Panne | Kuurne - Brussel - Kuurne;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;1;0;1;3;2;0;0
5992;Planckaert;Edward;Planckaert E.;Alpecin-Fenix;Vlaanderen;eplanckaert;1/02/1995;0;3;FREE;0;175;67;ONWAAR;70;62;67;67;60;61;68;73;68;73;65;73;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;planckaert_edward;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;3;1;0;0
5993;Noppe;Christophe;Noppe C.;Team Arkéa - Samsic;Vlaanderen;cnoppe;29/11/1994;0;3;FREE;0;176;73;ONWAAR;73;56;70;70;61;61;71;72;72;68;66;70;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;noppe_christophe;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;0;0;0;0
5994;Declercq;Benjamin;Declercq B.;Team Arkéa - Samsic;Vlaanderen;bdeclercq;4/02/1994;0;4;FREE;0;182;67;ONWAAR;70;64;66;70;62;68;70;70;68;69;66;70;65;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;declercq_benjamin;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;2;1;4;0
5995;De Vylder;Lindsay;De Vylder L.;Sport Vlaanderen - Baloise;Vlaanderen;ldevylder;30/05/1995;0;2;FREE;0;183;70;ONWAAR;72;60;67;73;62;62;68;68;67;65;67;65;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;de-vylder_lindsey;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;0;0;1;0
5996;Allegaert;Piet;Allegaert P.;Cofidis;Vlaanderen;pallegaert;20/01/1995;0;4;FREE;0;181;70;ONWAAR;74;62;72;73;64;70;74;73;72;70;64;67;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;allegaert_piet;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;1;0;0;1;0;4;2;1;0
5999;Masnada;Fausto;Masnada F.;Quick Step-Alpha Vinyl;Lombardia;fmasnada;6/11/1993;0;5;FREE;0;182;65;ONWAAR;71;76;76;64;74;69;64;72;76;74;72;75;77;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;masnada_fausto;ONWAAR;0;ONWAAR;0;0;Giro d'Italia | Giro dell'Emilia | Il Lombardia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;5;0;4;0;3;0;0;0;3
6000;Sosa;Iván;Sosa I.;Movistar Team;COL;isosa;31/10/1997;0;5;FREE;0;168;58;ONWAAR;63;77;64;64;59;58;64;77;70;68;62;75;67;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;sosa_ivan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;13;0;1;1;0;0;0;1;3
6001;Vendrame;Andrea;Vendrame A.;AG2R Citroën Team;Veneto;avendrame;20/07/1994;0;4;FREE;0;168;60;ONWAAR;74;71;74;71;65;68;73;73;75;73;69;75;73;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;vendrame_andrea;ONWAAR;0;ONWAAR;0;0;Amstel Gold Race | Giro d'Italia | Trofeo Laigueglia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;4;0;4;0;2;0;0;0;2
6003;Díaz;José Manuel;Díaz J.M.;Gazprom - RusVelo;Andalucia;jmdiaz;18/01/1995;0;4;FREE;0;177;62;ONWAAR;65;73;66;53;58;57;64;67;66;68;65;71;65;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;diaz-gallego_jose-manuel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;1;0;0;0;0;0;0;0;1
6006;Perry;Benjamin;Perry B.;WiV SunGod;CAN;bperry;7/03/1994;0;3;FREE;0;181;71;ONWAAR;70;66;68;72;62;65;66;66;68;68;66;68;71;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;perry_ben;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6007;Sagiv;Guy;Sagiv G.;Israel - Premier Tech;ISR;gsagiv;5/12/1994;0;2;FREE;0;179;68;ONWAAR;67;56;70;66;60;64;63;67;66;66;68;61;70;0;0;ONWAAR;ONWAAR;0;0;1;ONWAAR;;sagiv_guy;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;5;0;2;0;3;0;0;1;0
6008;Turek;Daniel;Turek D.;Team Felbermayr Simplon Wels;CZE;dturek;19/01/1993;0;3;FREE;0;183;71;ONWAAR;68;67;70;61;63;64;63;68;66;66;66;70;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;turek_daniel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6010;Mirza;Yousif;Mirza Y.;UAE Team Emirates;UAE;ymirza;8/10/1988;0;1;FREE;0;176;60;ONWAAR;66;55;65;55;59;57;66;67;62;63;61;58;68;0;0;ONWAAR;ONWAAR;0;0;192;ONWAAR;;mirza_yousef;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;4;0;0;0;0;0;0;0;0
6011;Ait El Abdia;Anass;Ait El Abdia A.;-;MAR;aaitelabdia;21/03/1993;0;3;FREE;0;180;66;ONWAAR;66;66;63;53;56;56;59;64;60;65;60;68;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;ait-el-abdia_anass;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6012;Featonby;Jesse;Featonby J.;-;AUS;jfeatonby;8/12/1987;0;2;FREE;0;0;0;ONWAAR;65;67;64;59;62;62;57;59;63;65;65;68;60;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;featonby_jesse;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6013;Kaesler;Tom;Kaesler T.;-;AUS;tkaesler;1/03/1995;0;3;FREE;0;189;72;ONWAAR;66;56;63;57;64;65;57;57;58;60;56;62;62;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;kaesler_tom;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6015;Monk;Cyrus;Monk C.;MEIYO CCN Pro Cycling;AUS;cmonk;7/11/1996;0;4;FREE;0;0;0;ONWAAR;68;63;67;61;64;65;64;67;64;65;65;68;69;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;monk_cyrus;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6016;Morey;Drew;Morey D.;Team BridgeLane;AUS;dmorey;27/11/1996;0;3;FREE;0;0;0;ONWAAR;64;68;65;54;58;59;59;58;57;63;63;67;69;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;morey_drew;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6018;Ross;Mathew;Ross M.;Team BridgeLane;AUS;mross;19/03/1996;0;3;FREE;0;0;0;ONWAAR;61;57;57;52;64;65;54;52;52;53;54;59;64;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;ross_mathew;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6019;White;Liam;White L.;-;AUS;lwhite;9/11/1994;0;2;FREE;0;175;70;ONWAAR;66;61;65;58;61;62;64;61;60;60;63;65;69;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;white_liam;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6020;Yates;Theodore;Yates T.;-;AUS;tyates;28/02/1995;0;3;FREE;0;179;68;ONWAAR;68;54;69;57;60;60;70;70;62;60;65;59;62;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;yates_theodore;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6023;Meijer;Gijs;Meijer G.;-;Drenthe;gmeijer;7/10/1998;0;2;FREE;0;0;0;ONWAAR;62;54;64;54;58;58;58;57;57;54;57;56;58;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;meijer_gijs;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6024;van Breda;Rick;van Breda R.;-;Hollande-Septentrionale;rvanbreda;16/02/1990;0;2;FREE;0;0;0;ONWAAR;65;54;64;60;58;58;57;56;61;58;57;60;61;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;van-breda_rick;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6025;van der Veekens;Mel;van der Veekens M.;ABLOC CT;Hollande-Septentrionale;mvanderveekens;5/10/1998;0;2;FREE;0;0;0;ONWAAR;64;59;61;56;58;66;57;61;58;56;52;62;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;van-der-veekens_mel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6026;Betouigt-Suire;Clément;Betouigt-Suire C.;-;Alsace;cbetouigt-suire;31/01/1998;0;4;FREE;0;0;0;ONWAAR;65;54;67;59;58;58;64;65;56;55;57;57;64;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;betouigt-suire_clement;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6027;Eekhoff;Nils;Eekhoff N.;Team DSM;Drenthe;neekhoff;23/01/1998;0;6;FREE;0;191;75;ONWAAR;74;64;70;73;70;72;74;73;73;71;64;71;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;eekhoff_nils;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;0;1;0;0;0;2;1;0;0
6028;Gall;Felix;Gall F.;AG2R Citroën Team;AUT;fgall;27/02/1998;0;4;FREE;0;178;66;ONWAAR;67;73;72;65;63;69;66;72;64;68;68;73;70;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;gall_felix;ONWAAR;0;ONWAAR;0;0;Giro d'Italia | National Road Championships - Austria | Bretagne Classic - Ouest-France;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;0;0;0;0;0;0;0;0;0
6029;Gressier;Maxime;Gressier M.;Lviv Continental Cycling Team;Alsace;mgressier;21/04/1998;0;3;FREE;0;179;67;ONWAAR;59;61;67;50;55;57;60;63;53;53;56;63;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;gressier_maxime;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6030;Mobach;Jarno;Mobach J.;Leopard Pro Cycling;Zelande;jmobach;17/08/1998;0;5;FREE;0;0;0;ONWAAR;68;59;65;66;64;63;61;63;65;63;60;64;65;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;mobach_jarno;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6032;Stork;Florian;Stork F.;Team DSM;Nordrhein-Westfalen;fstork;27/04/1997;0;4;FREE;0;184;65;ONWAAR;68;74;63;57;68;67;57;70;67;68;65;71;67;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;stork_florian;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2019;0;0;0;0;0;0;0;0;1
6034;Horvat;iga;Horvat .;Adria Mobil;SLO;zhorvat;13/09/1998;0;3;FREE;0;185;70;ONWAAR;65;59;62;61;64;66;65;65;60;61;63;63;67;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;horvat_ziga;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6038;Angulo;Antonio;Angulo A.;Euskaltel - Euskadi;Cantabria;aangulo;18/02/1992;0;3;FREE;0;0;0;ONWAAR;70;66;68;60;62;63;71;71;66;66;68;70;73;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;angulo_antonio;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2015;0;0;0;0;0;0;0;0;0
6039;Blanco;Samuel;Blanco S.;Atum General / Tavira / AP Maria Nova Hotel;Galicia;sblanco;3/06/1994;0;3;FREE;0;0;0;ONWAAR;62;67;66;55;60;57;59;64;59;64;61;67;66;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;blanco_samuel;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6042;Reynders;Jens;Reynders J.;Sport Vlaanderen - Baloise;Vlaanderen;jreynders;25/05/1998;0;5;FREE;0;184;76;ONWAAR;69;55;66;66;62;63;70;71;64;70;57;67;59;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;reynders_jens;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;0;0;0;0;0;0
6043;Quarterman;Charlie;Quarterman C.;-;GBR;cquarterman;6/09/1998;0;4;FREE;0;180;75;ONWAAR;69;57;68;66;71;70;63;64;64;66;61;63;69;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;quarterman_charlie;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6044;Rekita;Szymon;Rekita S.;Voster ATS Team;POL;srekita;5/01/1994;0;3;FREE;0;182;70;ONWAAR;65;68;67;53;68;67;64;67;65;66;66;68;64;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;rekita_szymon;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6045;Mandrysch;John;Mandrysch J.;P&S Benotti;Thuringen;jmandrysch;18/10/1996;0;1;FREE;0;183;71;ONWAAR;60;54;62;59;60;58;54;53;56;53;56;58;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;mandrysch_john;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6049;Gomes;Luis;Gomes L.;Kelly Simoldes UDO;Norte;lgomes;7/05/1994;0;3;FREE;0;0;0;ONWAAR;66;70;67;57;63;66;66;72;62;65;60;69;61;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;gomes_luis;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6052;Aguirre;Hernan;Aguirre H.;-;COL;haguirre;13/12/1995;0;3;FREE;0;171;55;ONWAAR;65;68;70;54;59;60;58;65;64;65;63;69;67;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;aguirre_hernan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6053;Amador;Juan José;Amador J.J.;-;COL;jjamador;20/04/1998;0;3;FREE;0;179;63;ONWAAR;60;59;64;56;62;62;56;58;56;56;55;60;60;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;amador_juan-jose;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6054;Bohórquez;Hernando;Bohórquez H.;-;COL;hbohorquez;22/06/1992;0;2;FREE;0;178;68;ONWAAR;63;66;68;56;62;62;63;61;61;60;65;65;62;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;bohorquez_hernando;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6055;Garcia;Jhojan;Garcia J.;Caja Rural - Seguros RGA;COL;jgarcia;10/01/1998;0;5;FREE;0;168;55;ONWAAR;66;72;65;61;61;61;64;69;64;68;66;70;72;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;garcia_jhojan;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;0;0;0;1;0;0;0;0;0
6056;Higuita;Sergio;Higuita S.;BORA - hansgrohe;COL;shiguita;1/08/1997;0;6;FREE;0;166;57;ONWAAR;71;77;75;65;69;73;72;71;71;73;76;76;70;0;0;ONWAAR;ONWAAR;0;0;130;ONWAAR;;higuita_sergio-andres;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2017;4;2;0;1;1;0;0;1;2
6057;Molano;Sebastian;Molano S.;UAE Team Emirates;COL;smolano;4/11/1994;0;5;FREE;0;180;72;ONWAAR;74;61;70;65;66;64;76;76;66;70;66;70;68;0;0;ONWAAR;ONWAAR;0;0;0;ONWAAR;;molano_sebastian;ONWAAR;0;ONWAAR;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2015;17;0;3;3;1;0;0;0;0
